cnpjCoordenadorLider,cnpjEmissor,data,idRequerimento,nomeCoordenadorLider,nomeEmissor,nomeTipoRequerimento,nomeValorMobiliario,numeroProcesso,numeroProtocolo,numeroRegistro,possuiBook,razaoSocialFundoAssociado,registroAutomatico,statusDaOferta,tipoDeOferta,totalRegistros,valorTotalEmReais,vasoComunicante
24.361.690/0001-72,60.115.778/0001-78,09/02/2026,24615,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONSORCIEI ZERO,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0374/2026,375/2026,CVM/SRE/AUT/FDC/PRI/2026/163,False,FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONSORCIEI ZERO,True,Registro Concedido,PRIMARIA,1043,"12.000.000,0000",False
15.675.095/0001-10,64.963.969/0001-40,09/02/2026,24637,LIONS TRUST ADMINISTRADORA DE RECURSOS LTDA,Volpe Capital II Classe 1 FIP Multiestratégia Responsabilidade Limitada,OPD Aut Profissional - sem bookbuilding,Cotas de FIP,SRE/0373/2026,374/2026,CVM/SRE/AUT/FIP/PRI/2026/025,False,Volpe Capital II Classe 1 FIP Multiestratégia Responsabilidade Limitada,True,Oferta Encerrada,PRIMARIA,1043,"35.000.000,0000",False
41.534.746/0001-62,41.534.746/0001-62,09/02/2026,24631,CERES SECURITIZADORA S.A.,CERES SECURITIZADORA S.A.,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis do Agronegócio,SRE/0372/2026,373/2026,CVM/SRE/AUT/CRA/PRI/2026/023;CVM/SRE/AUT/CRA/PRI/2026/024;CVM/SRE/AUT/CRA/PRI/2026/025;CVM/SRE/AUT/CRA/PRI/2026/026,False,,True,Registro Concedido,PRIMARIA,1043,"40.000.000,0000",False
00.806.535/0001-54,52.309.284/0001-04,09/02/2026,24635,PLANNER CORRETORA DE VALORES S.A.,GFC CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO,OPD Aut Profissional - sem bookbuilding,Cotas de FIF,SRE/0371/2026,372/2026,CVM/SRE/AUT/FIF/PRI/2026/011,False,GFC CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO,True,Registro Concedido,PRIMARIA,1043,"2.506.032,6200",False
41.811.375/0001-19,41.811.375/0001-19,09/02/2026,24611,CANAL COMPANHIA DE SECURITIZAÇÃO,CANAL COMPANHIA DE SECURITIZAÇÃO,OPD Aut Público em Geral ou Qualificado - sem bookbuilding,Certificados de Recebíveis Imobiliários,SRE/0370/2026,371/2026,CVM/SRE/AUT/CRI/PRI/2026/053,False,,True,Oferta Encerrada,PRIMARIA,1043,"32.800.000,0000",False
41.534.746/0001-62,41.534.746/0001-62,06/02/2026,24630,CERES SECURITIZADORA S.A.,CERES SECURITIZADORA S.A.,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis do Agronegócio,SRE/0369/2026,370/2026,CVM/SRE/AUT/CRA/PRI/2026/021;CVM/SRE/AUT/CRA/PRI/2026/022,False,,True,Registro Concedido,PRIMARIA,1043,"40.000.000,0000",False
41.534.746/0001-62,41.534.746/0001-62,06/02/2026,24619,CERES SECURITIZADORA S.A.,CERES SECURITIZADORA S.A.,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis do Agronegócio,SRE/0368/2026,369/2026,CVM/SRE/AUT/CRA/PRI/2026/017;CVM/SRE/AUT/CRA/PRI/2026/018;CVM/SRE/AUT/CRA/PRI/2026/019;CVM/SRE/AUT/CRA/PRI/2026/020,False,,True,Registro Concedido,PRIMARIA,1043,"40.000.000,0000",False
41.534.746/0001-62,41.534.746/0001-62,06/02/2026,24534,CERES SECURITIZADORA S.A.,CERES SECURITIZADORA S.A.,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis do Agronegócio,SRE/0367/2026,368/2026,CVM/SRE/AUT/CRA/PRI/2026/015;CVM/SRE/AUT/CRA/PRI/2026/016,False,,True,Registro Concedido,PRIMARIA,1043,"40.000.000,0000",False
46.482.072/0001-13,52.805.588/0001-54,06/02/2026,24506,BTG PACTUAL INVESTMENT BANKING LTDA.,IGARAPAVA SANEAMENTO S.A.,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,Debêntures,SRE/0268/2026,268/2026,CVM/SRE/AUT/DEB/PRI/2026/076;CVM/SRE/AUT/DEB/PRI/2026/077,True,,True,Oferta Encerrada,PRIMARIA,1043,"72.500.000,0000",False
24.361.690/0001-72,58.601.042/0001-68,06/02/2026,24580,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,M CASTRO CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0364/2026,365/2026,CVM/SRE/AUT/FDC/PRI/2026/162,False,M CASTRO CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,1043,"5.000.000,0000",False
06.271.464/0001-19,06.015.859/0001-50,06/02/2026,24531,BANCO BRADESCO BBI S.A.,ATIAIA ENERGIA S A,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,Debêntures,SRE/0294/2026,294/2026,CVM/SRE/AUT/DEB/PRI/2026/075,True,,True,Oferta Encerrada,PRIMARIA,1043,"120.000.000,0000",False
02.773.542/0001-22,02.773.542/0001-22,06/02/2026,24609,OPEA SECURITIZADORA S.A.,OPEA SECURITIZADORA S.A.,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis Imobiliários,SRE/0363/2026,364/2026,CVM/SRE/AUT/CRI/PRI/2026/051;CVM/SRE/AUT/CRI/PRI/2026/052,False,,True,Registro Concedido,PRIMARIA,1043,"4.000.000,0000",False
13.486.793/0001-42,64.156.127/0001-87,06/02/2026,24621,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,MEZZUS OPORTUNIDADES PRECATÓRIOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0362/2026,363/2026,CVM/SRE/AUT/FDC/PRI/2026/161,False,MEZZUS OPORTUNIDADES PRECATÓRIOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,Registro Concedido,PRIMARIA,1043,"500.000,0000",False
13.486.793/0001-42,64.156.127/0001-87,06/02/2026,24620,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,MEZZUS OPORTUNIDADES PRECATÓRIOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0361/2026,362/2026,CVM/SRE/AUT/FDC/PRI/2026/160,False,MEZZUS OPORTUNIDADES PRECATÓRIOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,Registro Concedido,PRIMARIA,1043,"20.000.000,0000",False
13.486.793/0001-42,64.156.127/0001-87,06/02/2026,24614,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,MEZZUS OPORTUNIDADES PRECATORIOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0360/2026,361/2026,CVM/SRE/AUT/FDC/PRI/2026/159,False,MEZZUS OPORTUNIDADES PRECATÓRIOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,Registro Concedido,PRIMARIA,1043,"60.000.000,0000",False
16.695.922/0001-09,64.635.608/0001-75,06/02/2026,24625,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,SINAI I FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA  FIXA RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de Fundos de Infra,SRE/0359/2026,360/2026,CVM/SRE/AUT/FIN/PRI/2026/008,False,SINAI I FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA  FIXA RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,1043,"200.000.000,0000",False
37.678.915/0001-60,53.979.245/0001-79,06/02/2026,24607,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,GS3 I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0357/2026,358/2026,CVM/SRE/AUT/FDC/PRI/2026/158,False,GS3 I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,Registro Concedido,PRIMARIA,1043,"5.000.000,0000",False
37.678.915/0001-60,53.979.245/0001-79,06/02/2026,24606,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,GS3 I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0356/2026,357/2026,CVM/SRE/AUT/FDC/PRI/2026/157,False,GS3 I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,Registro Concedido,PRIMARIA,1043,"35.000.000,0000",False
39.669.186/0001-01,62.135.992/0001-11,06/02/2026,24598,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,FRUCTUS FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0355/2026,356/2026,CVM/SRE/AUT/FDC/PRI/2026/156,False,FRUCTUS FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,1043,"70.000.000,0000",False
62.285.390/0001-40,24.976.450/0001-82,06/02/2026,24612,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,VALE 40 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0354/2026,355/2026,CVM/SRE/AUT/FDC/PRI/2026/155,False,VALE 40 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,Registro Concedido,PRIMARIA,1043,"30.000.000,0000",False
36.864.992/0001-42,50.555.700/0001-10,06/02/2026,24603,MAF DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,DJF IV JIVE FUNDO DE INVESTIMENTO IMOBILIÁRIO - RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FII,SRE/0353/2026,354/2026,CVM/SRE/AUT/FII/PRI/2026/037,False,DJF IV JIVE FUNDO DE INVESTIMENTO IMOBILIÁRIO - RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,1043,"23.207.656,2100",False
02.332.886/0001-04,64.722.519/0001-66,05/02/2026,24528,XP INVESTIMENTOS CCTVM S.A.,XP LOGISTICO PRIME YIELD II FUNDO DE INVESTIMENTO IMOBILIARIO - FII RESPONSABILIDADE LIMITADA,OPD Aut Público em Geral ou Qualificado - com bookbuilding - AR,Cotas de FII,SRE/0280/2026,280/2026,CVM/SRE/AUT/FII/PRI/2026/036,True,XP LOGÍSTICO PRIME YIELD II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII RESPONSABILIDADE LIMITADA,True,Oferta Encerrada,PRIMARIA,1043,"477.750.000,0000",False
06.271.464/0001-19,05.917.486/0001-40,05/02/2026,24484,BANCO BRADESCO BBI S.A.,LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.,OPD Aut Profissional - com bookbuilding,Notas Comerciais,SRE/0237/2026,237/2026,CVM/SRE/AUT/NOC/PRI/2026/025,True,,True,Oferta Encerrada,PRIMARIA,1043,"50.000.000,0000",False
39.669.186/0001-01,32.302.142/0001-08,05/02/2026,24608,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,AVCALA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0350/2026,351/2026,CVM/SRE/AUT/FDC/PRI/2026/154,False,AVCALA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,Registro Concedido,PRIMARIA,1043,"5.000.000,0000",False
62.232.889/0001-90,63.947.144/0001-70,05/02/2026,24604,BANCO DAYCOVAL S.A.,ST2 MASTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0349/2026,350/2026,CVM/SRE/AUT/FDC/PRI/2026/153,False,ST2 MASTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,Registro Concedido,PRIMARIA,1043,"50.000.000,0000",False
62.285.390/0001-40,19.153.705/0001-77,05/02/2026,24602,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,CREDERE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0348/2026,349/2026,CVM/SRE/AUT/FDC/PRI/2026/152,False,CREDERE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,Registro Concedido,PRIMARIA,1043,"10.000.000,1300",False
28.650.236/0001-92,09.309.318/0001-23,05/02/2026,24601,GALAPAGOS CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A. - GLPG DTVM,EMIVE PARTICIPACOES S/A,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,Debêntures,SRE/0347/2026,348/2026,CVM/SRE/AUT/DEB/PRI/2026/073,False,,True,Registro Concedido,PRIMARIA,1043,"20.825.000,0000",False
48.415.978/0001-40,48.415.978/0001-40,05/02/2026,24600,LEVERAGE COMPANHIA SECURITIZADORA,LEVERAGE COMPANHIA SECURITIZADORA,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis Imobiliários,SRE/0346/2026,347/2026,CVM/SRE/AUT/CRI/PRI/2026/050,False,,True,Registro Concedido,PRIMARIA,1043,"20.000.000,0000",False
62.285.390/0001-40,32.140.405/0001-11,05/02/2026,24599,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,G5 ALLOCATION FUNDO DE INVESTIMENTO IMOBILIÁRIO,OPD Aut Profissional - sem bookbuilding,Cotas de FII,SRE/0345/2026,346/2026,CVM/SRE/AUT/FII/PRI/2026/035,False,G5 ALLOCATION FUNDO DE INVESTIMENTO IMOBILIÁRIO,True,Registro Concedido,PRIMARIA,1043,"50.000.000,0800",False
04.845.753/0001-59,11.728.688/0001-47,05/02/2026,24595,ITAU BBA ASSESSORIA FINANCEIRA S.A,PÁTRIA LOG - FUNDO DE INVESTIMENTO IMOBILIÁRIO - RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FII,SRE/0344/2026,345/2026,CVM/SRE/AUT/FII/PRI/2026/034,False,PÁTRIA LOG - FUNDO DE INVESTIMENTO IMOBILIÁRIO - RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,1043,"700.000.143,8800",False
46.482.072/0001-13,40.771.109/0001-47,04/02/2026,24597,BTG PACTUAL INVESTMENT BANKING LTDA.,BTG PACTUAL CREDITO AGRICOLA FIAGRO - DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,OPD Aut Público em Geral ou Qualificado - sem bookbuilding,Cotas de FIAGRO,SRE/0343/2026,344/2026,CVM/SRE/AUT/FIA/PRI/2026/011,False,,True,Oferta Encerrada,PRIMARIA,1043,"196.423.106,5500",False
02.819.125/0001-73,63.572.282/0001-11,04/02/2026,24433,"UBS BB Corretora de Câmbio, Títulos e Valores Mobiliários S.A.",SELLER 3 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS SEGMENTO MEIOS DE PAGAMENTO DE RESP LIMITADA,OPD Aut Profissional - com bookbuilding,Cotas de FIDC,SRE/0197/2026,198/2026,CVM/SRE/AUT/FDC/PRI/2026/151,True,SELLER 3 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO DE RESP LIMITADA,True,Oferta Encerrada,PRIMARIA,1043,"1.500.000.000,0000",False
90.400.888/0001-42,51.321.805/0001-78,04/02/2026,24461,BANCO SANTANDER (BRASIL) S.A.,REUSO ITABORAI S.A,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,Debêntures,SRE/0215/2026,215/2026,CVM/SRE/AUT/DEB/PRI/2026/071,True,,True,Oferta Encerrada,PRIMARIA,1043,"400.000.000,0000",False
02.773.542/0001-22,02.773.542/0001-22,04/02/2026,24591,OPEA SECURITIZADORA S.A.,OPEA SECURITIZADORA S.A.,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis Imobiliários,SRE/0341/2026,341/2026,CVM/SRE/AUT/CRI/PRI/2026/047;CVM/SRE/AUT/CRI/PRI/2026/048;CVM/SRE/AUT/CRI/PRI/2026/049,False,,True,Registro Concedido,PRIMARIA,1043,"32.500.000,0000",False
59.281.253/0001-23,55.674.661/0001-94,04/02/2026,24574,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,APEX CRESCIMENTO MERCADOS REGIONAIS FEEDER FI EM COTAS DE FI EM PARTICPAÇÕES MULTI RESP LIMITADA,OPD Aut Público em Geral ou Qualificado - sem bookbuilding,Cotas de FIP,SRE/0340/2026,340/2026,CVM/SRE/AUT/FIP/PRI/2026/024,False,APEX CRESCIMENTO MERCADOS REGIONAIS FEEDER FI EM COTAS DE FI EM PARTICPAÇÕES MULTI RESP LIMITADA,True,Registro Concedido,PRIMARIA,1043,"103.130.000,0000",False
03.751.794/0001-13,62.964.459/0001-62,04/02/2026,24571,TERRA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,CL SITES S.A.,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,Debêntures,SRE/0339/2026,339/2026,CVM/SRE/AUT/DEB/PRI/2026/068;CVM/SRE/AUT/DEB/PRI/2026/069;CVM/SRE/AUT/DEB/PRI/2026/070,False,,True,Registro Concedido,PRIMARIA,1043,"60.000.000,0000",False
62.285.390/0001-40,64.756.178/0001-40,04/02/2026,24590,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,G5 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE INFRAESTRUTURA ALLOCATION,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0338/2026,338/2026,CVM/SRE/AUT/FDC/PRI/2026/150,False,G5 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE INFRAESTRUTURA ALLOCATION,True,Registro Concedido,PRIMARIA,1043,"20.000.000,0000",False
62.285.390/0001-40,64.756.178/0001-40,04/02/2026,24589,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,G5 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE INFRAESTRUTURA ALLOCATION,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0337/2026,337/2026,CVM/SRE/AUT/FDC/PRI/2026/149,False,G5 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE INFRAESTRUTURA ALLOCATION,True,Registro Concedido,PRIMARIA,1043,"30.000.000,0000",False
62.285.390/0001-40,64.756.178/0001-40,04/02/2026,24588,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,G5 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE INFRAESTRUTURA ALLOCATION,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0336/2026,336/2026,CVM/SRE/AUT/FDC/PRI/2026/148,False,G5 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE INFRAESTRUTURA ALLOCATION,True,Registro Concedido,PRIMARIA,1043,"30.000.000,0000",False
62.285.390/0001-40,64.756.178/0001-40,04/02/2026,24566,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,G5 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE INFRAESTRUTURA ALLOCATION,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0335/2026,335/2026,CVM/SRE/AUT/FDC/PRI/2026/147,False,G5 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE INFRAESTRUTURA ALLOCATION,True,Registro Concedido,PRIMARIA,1043,"40.000.000,0000",False
62.285.390/0001-40,64.756.178/0001-40,04/02/2026,24565,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,G5 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE INFRAESTRUTURA ALLOCATION,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0334/2026,334/2026,CVM/SRE/AUT/FDC/PRI/2026/146,False,G5 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE INFRAESTRUTURA ALLOCATION,True,Registro Concedido,PRIMARIA,1043,"80.000.000,0000",False
55.108.951/0001-70,54.635.202/0001-39,04/02/2026,24546,EXES SERVICOS FINANCEIROS LTDA,EXES TERRAS FIAGFRO - FIAGRO IMOBILIARIO RESP LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIAGRO,SRE/0333/2026,333/2026,CVM/SRE/AUT/FIA/PRI/2026/010,False,,True,Registro Concedido,PRIMARIA,1043,"9.000.000,0000",False
00.806.535/0001-54,64.730.454/0001-09,04/02/2026,24587,PLANNER CORRETORA DE VALORES S.A.,MOBILITY INVEST FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO,OPD Aut Profissional - sem bookbuilding,Cotas de FIF,SRE/0332/2026,332/2026,CVM/SRE/AUT/FIF/PRI/2026/010,False,MOBILITY INVEST FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,True,Registro Concedido,PRIMARIA,1043,"2.500.000,0000",False
00.806.535/0001-54,64.730.680/0001-81,04/02/2026,24586,PLANNER CORRETORA DE VALORES S.A.,LAFER FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO,OPD Aut Profissional - sem bookbuilding,Cotas de FIF,SRE/0331/2026,331/2026,CVM/SRE/AUT/FIF/PRI/2026/009,False,LAFER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,True,Registro Concedido,PRIMARIA,1043,"2.500.000,0000",False
00.806.535/0001-54,64.730.586/0001-22,04/02/2026,24581,PLANNER CORRETORA DE VALORES S.A.,GUSTAVIA FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO,OPD Aut Profissional - sem bookbuilding,Cotas de FIF,SRE/0330/2026,330/2026,CVM/SRE/AUT/FIF/PRI/2026/008,False,GUSTAVIA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO,True,Oferta Encerrada,PRIMARIA,1043,"2.500.000,0000",False
00.806.535/0001-54,64.511.478/0001-69,04/02/2026,24585,PLANNER CORRETORA DE VALORES S.A.,NOVA VIA FUNDO DE INVESTIMENTO EM PARTICIPACOES MULTIESTRATEGIA,OPD Aut Profissional - sem bookbuilding,Cotas de FIP,SRE/0329/2026,329/2026,CVM/SRE/AUT/FIP/PRI/2026/023,False,NOVA VIA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA,True,Oferta Encerrada,PRIMARIA,1043,"2.500.000,0000",False
00.806.535/0001-54,64.510.628/0001-10,04/02/2026,24584,PLANNER CORRETORA DE VALORES S.A.,NOX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0328/2026,328/2026,CVM/SRE/AUT/FDC/PRI/2026/145,False,NOX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,Registro Concedido,PRIMARIA,1043,"14.000.000,0000",False
00.806.535/0001-54,64.510.628/0001-10,04/02/2026,24582,PLANNER CORRETORA DE VALORES S.A.,NOX FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0327/2026,327/2026,CVM/SRE/AUT/FDC/PRI/2026/144,False,NOX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,Registro Concedido,PRIMARIA,1043,"6.000.000,0000",False
04.845.753/0001-59,51.518.702/0001-00,04/02/2026,24496,ITAU BBA ASSESSORIA FINANCEIRA S.A,LWART PARTICIPACOES E EMPREENDIMENTOS S/A,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,Notas Comerciais,SRE/0245/2026,245/2026,CVM/SRE/AUT/NOC/PRI/2026/024,True,,True,Oferta Encerrada,PRIMARIA,1043,"50.000.000,0000",False
39.669.186/0001-01,47.117.716/0001-37,04/02/2026,24575,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,MCC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0325/2026,325/2026,CVM/SRE/AUT/FDC/PRI/2026/143,False,MCC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,1043,"5.000.000,0000",False
39.669.186/0001-01,47.117.716/0001-37,04/02/2026,24577,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,MCC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0324/2026,324/2026,CVM/SRE/AUT/FDC/PRI/2026/142,False,MCC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,1043,"40.000.000,0000",False
04.845.753/0001-59,61.806.722/0001-22,04/02/2026,24463,ITAU BBA ASSESSORIA FINANCEIRA S.A,COCAL RIO BRILHANTE AGROINDUSTRIAL S.A.,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,Debêntures,SRE/0214/2026,214/2026,CVM/SRE/AUT/DEB/PRI/2026/066;CVM/SRE/AUT/DEB/PRI/2026/067,True,,True,Oferta Encerrada,PRIMARIA,1043,"350.000.000,0000",False
02.332.886/0001-04,62.883.138/0001-33,03/02/2026,24570,XP INVESTIMENTOS CCTVM S.A.,BGR GALPÕES LOGÍSTICOS I FEEDER FUNDO DE INVESTIMENTO IMOBILIÁRIO,OPD Aut Público em Geral ou Qualificado - sem bookbuilding,Cotas de FII,SRE/0323/2026,323/2026,CVM/SRE/AUT/FII/SEC/2026/001,False,BGR GALPÕES LOGÍSTICOS I FEEDER FUNDO DE INVESTIMENTO IMOBILIÁRIO,True,Oferta Encerrada,SECUNDARIA,1043,"135.692.960,0000",False
